4/13/19 10:07:15 AM,400,73
4/13/19 10:07:50 AM,400,None
4/13/19 10:08:26 AM,430,73
4/13/19 10:09:02 AM,400,None
4/13/19 10:09:38 AM,400,73
4/13/19 10:10:13 AM,408,None
4/13/19 10:10:49 AM,405,None
4/13/19 10:11:25 AM,400,73
4/13/19 10:12:01 AM,400,73
4/13/19 10:12:36 AM,400,73
4/13/19 10:13:12 AM,426,None
4/13/19 10:13:48 AM,400,73
4/13/19 10:14:24 AM,407,73
4/13/19 10:15:00 AM,400,None
4/13/19 10:15:35 AM,400,None
4/13/19 10:16:11 AM,400,73
4/13/19 10:16:47 AM,400,73
4/13/19 10:17:23 AM,400,73
4/13/19 10:17:58 AM,400,None
4/13/19 10:18:34 AM,409,73
4/13/19 10:19:10 AM,400,73
4/13/19 10:19:46 AM,400,None
4/13/19 10:20:21 AM,400,73
4/13/19 10:20:57 AM,400,73
4/13/19 10:21:33 AM,400,None
4/13/19 10:22:09 AM,400,73
4/13/19 10:22:44 AM,400,73
4/13/19 10:23:20 AM,400,73
4/13/19 10:23:56 AM,400,None
4/13/19 10:24:32 AM,400,73
4/13/19 10:25:07 AM,400,73
4/13/19 10:25:43 AM,400,73
4/13/19 10:26:19 AM,400,73
4/13/19 10:26:55 AM,400,None
4/13/19 10:27:30 AM,400,73
4/13/19 10:28:06 AM,400,73
4/13/19 10:28:42 AM,400,None
4/13/19 10:29:18 AM,400,73
4/13/19 10:29:53 AM,400,None
4/13/19 10:30:29 AM,400,None
4/13/19 10:31:05 AM,400,73
4/13/19 10:31:41 AM,400,73
4/13/19 10:32:17 AM,400,73
4/13/19 10:32:53 AM,400,73
4/13/19 10:33:29 AM,400,73
4/13/19 10:34:05 AM,400,73
4/13/19 10:34:40 AM,400,None
4/13/19 10:35:16 AM,400,73
4/13/19 10:35:52 AM,400,73
4/13/19 10:36:28 AM,400,None
4/13/19 10:37:03 AM,400,73
4/13/19 10:37:39 AM,400,73
4/13/19 10:38:15 AM,400,None
4/13/19 10:38:51 AM,400,None
4/13/19 10:39:26 AM,400,73
4/13/19 10:40:03 AM,400,None
4/13/19 12:38:21 PM,513,None
4/13/19 12:58:10 PM,402,None
4/13/19 1:06:01 PM,1230,75
4/13/19 1:06:37 PM,1360,75
